t,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24,path_25,path_26,path_27,path_28,path_29,path_30,path_31,path_32,path_33,path_34,path_35,path_36,path_37,path_38,path_39,path_40,path_41,path_42,path_43,path_44,path_45,path_46,path_47,path_48,path_49,path_50,path_51,path_52,path_53,path_54,path_55,path_56,path_57,path_58,path_59,path_60,path_61,path_62,path_63,path_64,path_65,path_66,path_67,path_68,path_69,path_70,path_71,path_72,path_73,path_74,path_75,path_76,path_77,path_78,path_79,path_80,path_81,path_82,path_83,path_84,path_85,path_86,path_87,path_88,path_89,path_90,path_91,path_92,path_93,path_94,path_95,path_96,path_97,path_98,path_99
0.596,-0.619775,0.295072,0.995242,-0.796731,0.457448,0.261694,0.739898,0.903746,-0.923953,0.18193,0.111357,1.92407,-0.847415,-1.20368,0.162455,-0.983478,-0.289123,1.12838,0.509626,-0.504998,-1.64585,-0.601464,0.641223,0.643852,0.505721,0.412986,0.0421183,0.881574,0.272315,-2.42851,0.212282,-0.0649258,-1.60187,0.16372,-0.702021,-0.159304,-0.853416,0.873898,0.0285578,0.135499,-0.648248,1.99588,0.935341,0.864392,0.429093,0.0368975,0.196089,1.07917,0.694507,0.392615,-0.275144,-0.019217,-0.392983,-1.09685,-1.32285,-0.392767,0.8024,-0.173931,0.18077,-0.171224,-1.292,0.040412,0.46868,-0.0453751,-1.16134,-0.258802,0.569672,0.659584,0.438687,-1.04078,-0.355188,-0.79955,0.338831,9.52606e-05,0.659216,-0.101712,-0.0597603,0.119883,0.41267,0.0189922,1.10046,0.74773,0.909655,1.28299,-0.270297,1.36669,-0.950921,-0.303523,0.344781,-0.441427,0.180013,-0.221511,0.174358,1.1063,0.649438,0.862643,-1.42925,-0.168799,0.0479344,-0.765087
0.598,-0.599311,0.210574,0.985294,-0.769088,0.408421,0.302164,0.76153,0.86878,-1.03832,0.185543,0.0105026,1.95869,-0.733494,-1.14558,0.161923,-1.03969,-0.2516,1.13667,0.513937,-0.559527,-1.64316,-0.695734,0.578412,0.661279,0.510826,0.484864,0.0131033,0.788099,0.267009,-2.42529,0.207895,-0.0881511,-1.65292,0.13773,-0.6933,-0.17528,-0.938088,0.865839,0.078799,0.112019,-0.664025,1.9733,0.94053,0.968621,0.440874,-0.0104522,0.213919,1.0862,0.749865,0.406261,-0.295255,0.00168778,-0.315923,-1.18343,-1.28849,-0.433422,0.762129,-0.184172,0.141285,-0.147457,-1.36366,0.118232,0.5626,-0.111309,-1.18934,-0.169309,0.592588,0.611437,0.454871,-0.97098,-0.261937,-0.737889,0.33806,0.0876873,0.606302,-0.0857529,-0.039689,0.179131,0.385761,0.0417518,1.10421,0.702861,0.892726,1.26221,-0.266086,1.38333,-0.969554,-0.43673,0.280174,-0.400897,0.163109,-0.189634,0.224168,1.08988,0.600447,0.807563,-1.34579,-0.158878,-0.010074,-0.746952
0.6,-0.586589,0.133837,0.990769,-0.764067,0.374997,0.429304,0.788481,0.848236,-1.03819,0.184385,-0.010648,1.85203,-0.778754,-1.12719,0.155668,-1.11345,-0.274684,1.08162,0.536754,-0.507177,-1.68995,-0.676154,0.615725,0.677333,0.545299,0.425499,0.111805,0.811679,0.279839,-2.42373,0.2011,-0.104104,-1.59304,0.0199465,-0.744938,-0.19547,-1.03136,0.801987,0.114229,0.111693,-0.657006,1.9435,0.905028,1.04126,0.464406,0.024768,0.123511,1.09058,0.778853,0.362202,-0.252002,-0.00542781,-0.36365,-1.24953,-1.29336,-0.488495,0.709991,-0.177445,0.173332,-0.153005,-1.38635,0.153469,0.613021,-0.043488,-1.21828,-0.0939283,0.59317,0.683684,0.382051,-0.990697,-0.189435,-0.739973,0.458109,0.085808,0.600859,-0.0778395,-0.0281684,0.150853,0.3721,0.0636082,1.11147,0.796769,0.891057,1.32882,-0.228491,1.41404,-0.953598,-0.47663,0.240686,-0.458513,0.217217,-0.23223,0.226054,1.06785,0.508089,0.829393,-1.34004,-0.201219,-0.00261699,-0.828458
0.602,-0.635462,0.0994114,0.970306,-0.834703,0.399989,0.453655,0.78043,0.86232,-1.04352,0.0731758,-0.061207,1.77723,-0.748499,-1.10336,0.179927,-1.13327,-0.280397,0.981928,0.488636,-0.481389,-1.63315,-0.613214,0.57705,0.730512,0.591129,0.382146,0.137311,0.86272,0.288729,-2.45235,0.098949,-0.1522,-1.5461,-0.0254663,-0.73453,-0.268173,-1.05805,0.762542,0.0827178,0.224183,-0.58897,1.90581,0.991845,1.0695,0.494824,0.0187362,0.0852749,1.11763,0.741909,0.336001,-0.321167,0.0243651,-0.323516,-1.23494,-1.33411,-0.515194,0.732338,-0.183331,0.174662,-0.161662,-1.38955,0.170148,0.586923,0.0192969,-1.24941,-0.126002,0.641802,0.574161,0.326722,-1.00344,-0.143135,-0.756821,0.447595,0.168153,0.60908,-0.0742202,-0.00491123,0.209844,0.453341,0.103626,1.07363,0.85208,0.951004,1.34316,-0.301359,1.38469,-0.999904,-0.487717,0.200345,-0.388192,0.186989,-0.192774,0.323419,1.16104,0.413418,0.888933,-1.3291,-0.128783,0.0408521,-0.824771
0.604,-0.600873,0.22517,1.00947,-0.854153,0.378927,0.441238,0.771377,0.892354,-1.00816,0.0625906,0.00556164,1.78335,-0.774653,-1.04607,0.210119,-1.23433,-0.235284,0.982582,0.513403,-0.447756,-1.65893,-0.559815,0.500945,0.716211,0.584987,0.309236,0.101817,0.888995,0.314304,-2.43985,0.0541024,-0.197393,-1.49195,-0.0304118,-0.784495,-0.208903,-1.08049,0.707355,0.0184953,0.225026,-0.558414,1.94113,1.03772,1.08647,0.499062,-0.0364264,0.0343457,1.1034,0.810844,0.348901,-0.21066,0.0416816,-0.316085,-1.18253,-1.29326,-0.499918,0.697085,-0.159191,0.182317,-0.08935,-1.36643,0.225958,0.580128,0.0784478,-1.28104,-0.113412,0.673558,0.585106,0.423827,-1.02651,-0.0537458,-0.782704,0.376931,0.046927,0.658711,-0.138901,-0.0252882,0.226603,0.453936,0.0666337,1.10433,0.789695,0.910336,1.36792,-0.265964,1.45753,-0.970977,-0.47901,0.279459,-0.371007,0.253308,-0.165797,0.310381,1.17889,0.431248,0.87827,-1.32848,-0.0998428,0.00461846,-0.807492
0.606,-0.558224,0.236352,1.00313,-0.845117,0.435353,0.451179,0.765812,0.907167,-1.01394,0.0203192,0.0273864,1.7699,-0.788214,-0.978862,0.18039,-1.18157,-0.212274,0.916452,0.491285,-0.40421,-1.66653,-0.531379,0.420416,0.663588,0.544341,0.204413,0.0895345,0.950211,0.310612,-2.50241,0.0496207,-0.174395,-1.43968,-0.0347053,-0.749295,-0.226717,-1.08965,0.722729,0.0992716,0.212672,-0.589807,1.92368,1.11249,1.04388,0.484532,-0.0639191,0.0892521,1.04883,0.816551,0.354438,-0.174859,0.0829783,-0.273977,-1.20375,-1.28305,-0.509778,0.6526,-0.117408,0.208676,-0.0959922,-1.44366,0.196029,0.581723,0.125469,-1.18769,-0.11027,0.656844,0.622599,0.481754,-1.03561,0.0240329,-0.823707,0.393074,0.0590549,0.628779,-0.110433,0.0464924,0.170079,0.427666,0.0540223,1.07089,0.772443,0.948087,1.36432,-0.351712,1.45518,-1.03276,-0.452629,0.250742,-0.431179,0.267182,-0.177731,0.275843,1.16249,0.400892,0.871508,-1.27311,-0.0845958,-0.0177113,-0.821715
0.608,-0.571674,0.238612,1.04936,-0.859701,0.383365,0.404733,0.797151,0.884869,-0.900892,-0.0116248,0.110491,1.74611,-0.810136,-0.889071,0.221313,-1.22102,-0.265671,0.939302,0.459769,-0.424801,-1.7082,-0.544973,0.420835,0.697561,0.554177,0.143347,0.162423,0.877781,0.262107,-2.43061,0.0742288,-0.181139,-1.46549,-0.0926829,-0.783289,-0.171017,-1.06968,0.81126,0.191562,0.139796,-0.562132,1.8893,1.09696,1.02003,0.491821,-0.0931455,0.179565,1.00376,0.753503,0.369142,-0.221803,0.112247,-0.291798,-1.28666,-1.25355,-0.496131,0.686961,-0.137665,0.12151,-0.112982,-1.47186,0.146259,0.522383,0.158676,-1.14502,-0.138805,0.610302,0.590894,0.479313,-1.00027,0.0622056,-0.774819,0.419619,0.060035,0.59248,-0.121639,0.0676363,0.203329,0.348259,0.0699887,1.08029,0.773475,0.930472,1.37159,-0.243306,1.46771,-1.01894,-0.429975,0.30013,-0.392389,0.312922,-0.217653,0.236003,1.12261,0.410839,0.88386,-1.3126,-0.0494162,-0.088912,-0.810915
0.61,-0.606333,0.163256,1.1321,-0.931472,0.401802,0.380624,0.820696,0.812729,-0.896107,-0.0512553,0.0443658,1.73095,-0.768964,-0.853618,0.240608,-1.25585,-0.306693,0.93621,0.467077,-0.423864,-1.71397,-0.616037,0.41885,0.650819,0.583528,0.0571585,0.222255,0.836578,0.241812,-2.36859,0.0985125,-0.196128,-1.31877,-0.0549502,-0.726055,-0.213017,-1.01063,0.911706,0.179948,0.163383,-0.555882,1.90036,1.09366,1.0107,0.507712,-0.122865,0.103033,0.972289,0.702298,0.32798,-0.263495,0.0909574,-0.319042,-1.29231,-1.22739,-0.540639,0.658929,-0.0739376,0.10532,-0.0534112,-1.51858,0.162859,0.465238,0.180046,-1.17215,-0.207657,0.649836,0.566791,0.407242,-0.961016,0.0975653,-0.761793,0.41858,0.0475786,0.662326,-0.152903,0.14968,0.199087,0.343173,0.116279,1.0907,0.787948,0.863763,1.3412,-0.227475,1.40895,-1.06936,-0.371493,0.273752,-0.381439,0.218314,-0.155271,0.229259,1.13206,0.398427,0.86631,-1.36404,-0.0945789,-0.0752496,-0.811965
0.612,-0.530482,0.112578,1.16477,-0.94675,0.300337,0.410853,0.805269,0.751874,-0.87724,-0.00802744,0.045825,1.71227,-0.807331,-0.786894,0.242472,-1.28386,-0.261378,0.944724,0.432164,-0.423232,-1.68516,-0.585317,0.545488,0.643518,0.619147,0.0789511,0.289794,0.818388,0.252963,-2.38363,0.108503,-0.259684,-1.35089,-0.0305023,-0.65892,-0.255293,-1.01482,0.89865,0.165312,0.109714,-0.544715,1.88887,1.05564,1.04313,0.592571,-0.209366,0.0866396,1.02156,0.743878,0.359967,-0.189067,0.108155,-0.291052,-1.3738,-1.11775,-0.548667,0.71914,-0.0638604,0.0651416,-0.0469821,-1.45086,0.271606,0.471647,0.18958,-1.1251,-0.195443,0.645008,0.578231,0.349401,-0.964337,0.0830518,-0.810828,0.473376,0.025435,0.583244,-0.164239,0.111298,0.173308,0.328665,0.0559443,1.14417,0.816737,0.965309,1.35678,-0.213557,1.43245,-1.11612,-0.328286,0.275764,-0.389696,0.240702,-0.198741,0.200607,1.22178,0.389553,0.890402,-1.40281,-0.110336,-0.10254,-0.799917
0.614,-0.517448,0.0499066,1.1376,-0.923923,0.315753,0.412099,0.850405,0.76987,-0.84339,-0.0492042,0.0347359,1.75662,-0.764029,-0.787517,0.27549,-1.2963,-0.294249,0.954371,0.456807,-0.418273,-1.60331,-0.617787,0.607867,0.68436,0.73222,0.170538,0.239912,0.777667,0.279459,-2.43065,0.124378,-0.321208,-1.30211,-0.186624,-0.665532,-0.251888,-1.08205,0.982838,0.193783,0.103417,-0.637548,1.83028,1.08383,1.06968,0.582916,-0.219549,0.0866685,1.03407,0.738346,0.419976,-0.153584,0.18648,-0.300109,-1.42408,-1.16759,-0.551808,0.751495,-0.0902235,-0.00336039,-0.0342933,-1.4485,0.223912,0.55295,0.152512,-1.12358,-0.165652,0.726646,0.470473,0.354939,-0.982867,0.0752422,-0.794096,0.457067,0.0554331,0.560094,-0.213094,0.0558053,0.152676,0.390238,0.00257215,1.14113,0.781801,0.949979,1.35909,-0.18249,1.40255,-1.22462,-0.320667,0.232477,-0.446078,0.252351,-0.149103,0.150716,1.24753,0.414713,0.91356,-1.4464,-0.137182,-0.118336,-0.818305
0.616,-0.553235,0.114681,1.13672,-0.88897,0.35228,0.383038,0.857468,0.742873,-0.876233,-0.0569109,0.0143778,1.71953,-0.663525,-0.756548,0.261612,-1.19597,-0.269098,0.858982,0.54124,-0.441387,-1.66102,-0.491855,0.728829,0.734287,0.774905,0.235382,0.238331,0.763896,0.235018,-2.46659,0.0247507,-0.328649,-1.31116,-0.208824,-0.718631,-0.206307,-1.07317,0.917126,0.155273,0.171327,-0.62377,1.85679,1.08509,1.01696,0.630429,-0.169684,3.65331e-05,1.03427,0.707514,0.436963,-0.158276,0.254031,-0.333248,-1.44495,-1.20869,-0.50333,0.69303,-0.108403,0.0409239,-0.0842639,-1.43527,0.307577,0.569548,0.116704,-1.16735,-0.154373,0.797456,0.544157,0.348518,-0.976902,0.128822,-0.796509,0.476746,0.149315,0.58999,-0.191808,0.0971595,0.230959,0.367461,0.0163025,1.09074,0.771989,0.928902,1.39069,-0.137844,1.51476,-1.16973,-0.324603,0.254868,-0.434899,0.220922,-0.19165,0.114193,1.12928,0.37282,0.963232,-1.43648,-0.125634,-0.151867,-0.822589
0.618,-0.493739,0.0859258,1.13514,-0.859625,0.313139,0.365889,0.856865,0.78386,-0.845031,-0.0552773,0.0029387,1.78029,-0.712927,-0.740916,0.258851,-1.27018,-0.248646,0.938473,0.537185,-0.432274,-1.69711,-0.462216,0.72776,0.733685,0.770522,0.169483,0.316499,0.817625,0.191662,-2.51302,-0.0139576,-0.410672,-1.29666,-0.268422,-0.713816,-0.175795,-1.09721,0.869473,0.13381,0.142815,-0.664348,1.81407,1.14301,1.03947,0.650483,-0.166,0.0155202,0.988219,0.697098,0.441442,-0.255533,0.222007,-0.366663,-1.4176,-1.13385,-0.493722,0.644221,-0.126963,0.122223,-0.00672997,-1.43636,0.273366,0.542082,0.186047,-1.15735,-0.176598,0.84846,0.517833,0.508036,-0.957271,0.1751,-0.84375,0.415566,0.133816,0.622783,-0.213579,0.070529,0.155107,0.311499,0.0227072,1.14518,0.713009,0.888995,1.49214,-0.0772047,1.48068,-1.13502,-0.313841,0.232824,-0.444924,0.210154,-0.140154,0.0524596,1.19562,0.433548,0.905867,-1.41544,-0.159501,-0.150187,-0.789299
0.62,-0.509973,0.11186,1.08209,-0.865088,0.254937,0.341658,0.865779,0.775865,-0.854372,-0.089063,-0.0105321,1.79316,-0.716653,-0.744848,0.243494,-1.33061,-0.220359,0.999963,0.465243,-0.467238,-1.71932,-0.471468,0.723568,0.656321,0.761129,0.236414,0.327014,0.878261,0.218705,-2.51185,0.0272119,-0.390349,-1.23141,-0.18782,-0.696173,-0.163714,-1.08773,0.87937,0.159689,0.0859508,-0.690153,1.784,1.1429,1.06369,0.681895,-0.179799,-0.00605236,0.985709,0.656902,0.430375,-0.231354,0.215552,-0.351599,-1.38166,-1.11949,-0.550545,0.59727,-0.149809,0.167258,-0.0128976,-1.47983,0.310462,0.437483,0.104989,-1.08486,-0.185609,0.87882,0.45825,0.545333,-0.870576,0.15547,-0.876242,0.400004,0.164387,0.613993,-0.248859,0.0536652,0.122587,0.386095,0.0852692,1.1486,0.685012,0.772542,1.45669,-0.10298,1.49259,-1.19227,-0.305975,0.231906,-0.396524,0.235097,-0.149679,0.0757337,1.26946,0.399911,0.965483,-1.48459,-0.155075,-0.153615,-0.840255
0.622,-0.504413,0.0913298,1.03234,-0.828998,0.300661,0.297396,0.79717,0.767006,-0.858362,-0.0588697,-0.0291376,1.84013,-0.790564,-0.785903,0.258078,-1.36358,-0.193453,1.04471,0.445202,-0.406969,-1.62595,-0.451933,0.773556,0.641774,0.776086,0.256322,0.396265,0.875635,0.310655,-2.56933,0.0295726,-0.443015,-1.25209,-0.19018,-0.627283,-0.228417,-1.09262,0.85954,0.129412,0.0358375,-0.68197,1.76263,1.14208,1.10174,0.718554,-0.205474,0.0279482,0.959428,0.605392,0.46208,-0.23194,0.2038,-0.361471,-1.40331,-1.14091,-0.612209,0.655301,-0.123774,0.165504,0.0226804,-1.49537,0.33996,0.543512,0.12427,-1.03958,-0.160761,0.86115,0.504809,0.620465,-0.811881,0.16857,-0.928332,0.397621,0.135682,0.614482,-0.265386,0.135802,0.152665,0.350337,0.141616,1.16807,0.786158,0.794418,1.45222,-0.109264,1.52511,-1.1694,-0.300122,0.160523,-0.481738,0.213551,-0.267095,0.150147,1.24592,0.350797,0.967505,-1.50295,-0.143624,-0.21808,-0.808257
0.624,-0.424795,0.089644,1.04023,-0.823966,0.266118,0.277184,0.762146,0.807086,-0.888976,-0.0920814,-0.147414,1.8466,-0.822965,-0.72267,0.244435,-1.30189,-0.171818,0.992782,0.444702,-0.382569,-1.65105,-0.435657,0.67599,0.616291,0.748505,0.172632,0.39941,0.904381,0.292079,-2.54679,-0.0789436,-0.415412,-1.2724,-0.182682,-0.653718,-0.156589,-1.10711,0.84845,0.146923,0.0760375,-0.702026,1.6438,1.16439,1.13489,0.65304,-0.21211,-0.0845811,0.943463,0.527503,0.433597,-0.254156,0.203401,-0.363939,-1.41308,-1.1838,-0.604479,0.680545,-0.0717525,0.101063,0.00716715,-1.56462,0.341808,0.5487,0.183105,-0.999264,-0.123113,0.884956,0.515033,0.700359,-0.801543,0.168514,-0.880436,0.372614,0.148272,0.578047,-0.285803,0.173222,0.161415,0.383164,0.158823,1.18492,0.812503,0.864895,1.47929,-0.158586,1.52243,-1.09685,-0.281049,0.188359,-0.455162,0.28592,-0.285056,0.114989,1.24466,0.314499,1.01847,-1.5195,-0.226418,-0.211787,-0.761776
0.626,-0.408949,0.032321,1.12158,-0.8243,0.289561,0.275118,0.804842,0.918248,-0.918307,-0.0989865,-0.0933949,1.86082,-0.760091,-0.645316,0.272739,-1.28297,-0.109917,0.993576,0.514835,-0.414035,-1.61745,-0.451406,0.670745,0.605111,0.76255,0.14752,0.388533,0.857903,0.248889,-2.52611,-0.118332,-0.425856,-1.2417,-0.221662,-0.635176,-0.215012,-1.04222,0.885499,0.144305,0.0768384,-0.65938,1.64964,1.16169,1.05194,0.617775,-0.236411,-0.0875905,0.97498,0.44876,0.411729,-0.196962,0.158744,-0.398451,-1.42455,-1.27689,-0.62542,0.768364,-0.0408387,0.1325,0.00453818,-1.54749,0.331189,0.603189,0.194921,-1.01796,-0.11131,0.894895,0.563466,0.666768,-0.771479,0.178621,-0.946562,0.361818,0.164493,0.555511,-0.225657,0.152157,0.109112,0.347681,0.178754,1.15654,0.823652,0.902467,1.48405,-0.17809,1.45723,-1.00206,-0.298165,0.226384,-0.404244,0.31449,-0.305837,0.113862,1.28647,0.283694,0.990647,-1.60347,-0.255182,-0.202974,-0.703839
0.628,-0.383648,0.0213437,1.11865,-0.808482,0.335536,0.322261,0.762291,0.859276,-0.885362,-0.0683531,-0.0717864,1.78385,-0.804689,-0.665601,0.189176,-1.2757,-0.165125,0.987821,0.582198,-0.505247,-1.6275,-0.496754,0.533589,0.63255,0.733232,0.210001,0.345148,0.83432,0.266535,-2.56204,-0.135708,-0.479464,-1.16418,-0.276123,-0.627305,-0.231646,-1.00194,0.858096,0.188661,0.189227,-0.675639,1.68261,1.12867,1.05039,0.551049,-0.26364,0.056539,0.945694,0.440564,0.429248,-0.124134,0.161191,-0.38088,-1.39581,-1.27897,-0.57982,0.802595,-0.00875311,0.0926625,-0.044555,-1.5727,0.321715,0.628305,0.169849,-1.0495,-0.103654,0.950694,0.577849,0.703882,-0.745818,0.187473,-0.996857,0.335856,0.108427,0.597741,-0.180804,0.119725,0.0894481,0.409206,0.182798,1.12919,0.803851,0.910924,1.43288,-0.123929,1.41514,-1.05794,-0.297289,0.230766,-0.347263,0.308713,-0.357333,0.0185031,1.2937,0.273174,0.973388,-1.61857,-0.293535,-0.235257,-0.724139
0.63,-0.322016,-0.00717236,1.16722,-0.814699,0.320924,0.368293,0.779161,0.860971,-0.964522,-0.0892025,-0.0795825,1.82104,-0.833651,-0.68129,0.145848,-1.25796,-0.19565,0.996217,0.577977,-0.482897,-1.64672,-0.513587,0.467705,0.564454,0.769446,0.230801,0.285842,0.780546,0.307478,-2.57596,-0.0970261,-0.36484,-1.16558,-0.297898,-0.599164,-0.16748,-0.998781,0.791427,0.114803,0.210534,-0.678949,1.72282,1.08956,0.997129,0.512142,-0.27046,0.0653535,0.989546,0.473591,0.393336,-0.0626888,0.111327,-0.388492,-1.45059,-1.25937,-0.582221,0.801373,-0.0310132,0.104794,0.0158169,-1.56008,0.37642,0.676753,0.189722,-1.03612,-0.128431,0.894552,0.577087,0.724828,-0.693929,0.140639,-0.920245,0.329778,0.0142255,0.581239,-0.127825,0.0477926,0.0629058,0.385819,0.223352,1.22435,0.825682,0.917544,1.45616,-0.185353,1.41374,-1.08358,-0.320088,0.16515,-0.374566,0.304778,-0.39328,0.00477439,1.30233,0.291276,1.0209,-1.64298,-0.264281,-0.277108,-0.670662
0.632,-0.325465,-0.052576,1.18555,-0.802691,0.291132,0.31519,0.765349,0.857019,-0.895644,-0.138975,-0.0743614,1.78686,-0.844542,-0.556423,0.170725,-1.20828,-0.190051,1.0032,0.600424,-0.39954,-1.59846,-0.466256,0.441976,0.592965,0.759807,0.261646,0.373763,0.725925,0.329409,-2.57139,-0.0976778,-0.290185,-1.22046,-0.304281,-0.518631,-0.0337659,-1.00273,0.764526,0.105888,0.203012,-0.657989,1.66027,1.04513,0.923427,0.460307,-0.179528,0.0166797,1.01233,0.513597,0.403815,-0.0693482,0.0673338,-0.415571,-1.48907,-1.34852,-0.65506,0.85634,0.0610541,0.146023,-0.00367525,-1.61271,0.316655,0.718998,0.123087,-1.13705,-0.144404,0.902224,0.517442,0.734752,-0.622111,0.183792,-0.923151,0.341363,0.00680762,0.615431,-0.121355,0.0987356,0.119464,0.375688,0.175133,1.22508,0.799279,0.985669,1.48833,-0.247462,1.37809,-1.02744,-0.351643,0.198561,-0.359377,0.402584,-0.399068,-0.0204459,1.30805,0.299108,1.01851,-1.64231,-0.221956,-0.30828,-0.638914
0.634,-0.327004,-0.0621793,1.18362,-0.791282,0.265274,0.317306,0.71519,0.909909,-0.853277,-0.157841,-0.0272002,1.82819,-0.899308,-0.561229,0.215927,-1.29243,-0.195049,1.0642,0.559129,-0.51081,-1.59236,-0.477842,0.538822,0.513157,0.772198,0.308973,0.344232,0.735589,0.268901,-2.60961,-0.217562,-0.320289,-1.21654,-0.291226,-0.538637,-0.0225872,-1.05797,0.729165,0.125427,0.202659,-0.556954,1.74758,0.986973,0.883804,0.416621,-0.188228,0.0443288,1.08034,0.470439,0.326869,-0.163911,0.00906898,-0.452933,-1.44757,-1.27387,-0.623242,0.795856,0.126475,0.0970376,-0.023397,-1.53926,0.260661,0.655723,0.0893166,-1.10531,-0.181703,0.918642,0.487436,0.680306,-0.608705,0.228223,-0.822219,0.29439,0.0311996,0.57041,-0.142082,0.0359324,0.0766448,0.490008,0.0913876,1.28389,0.781642,1.00894,1.5658,-0.232795,1.39486,-1.02697,-0.413214,0.205787,-0.391453,0.333663,-0.335553,-0.0870441,1.31076,0.321655,1.05628,-1.64119,-0.295058,-0.35064,-0.708153
0.636,-0.273318,-0.0449461,1.18383,-0.722263,0.303042,0.259012,0.754603,0.907435,-0.882667,-0.14332,0.0354509,1.81478,-0.956682,-0.593736,0.215436,-1.32433,-0.214965,1.09496,0.565573,-0.55314,-1.63377,-0.495663,0.569757,0.49718,0.85937,0.321057,0.266682,0.750282,0.231374,-2.5659,-0.289013,-0.270084,-1.11333,-0.193437,-0.623068,-0.0274678,-1.10966,0.803462,0.124526,0.11187,-0.523335,1.7351,0.899914,0.929658,0.433433,-0.153377,0.1038,1.12041,0.527827,0.284485,-0.141691,-0.0239566,-0.460043,-1.4007,-1.37592,-0.699378,0.867074,0.133555,0.0948324,-0.0219976,-1.50438,0.244993,0.608653,0.109851,-1.13171,-0.140976,0.951769,0.508591,0.657564,-0.666505,0.18645,-0.84047,0.308285,0.0460315,0.585053,-0.161976,-0.0125534,0.0691306,0.567574,0.0534019,1.29119,0.813989,1.03329,1.57642,-0.221333,1.40313,-0.965938,-0.426136,0.201139,-0.37967,0.292916,-0.342274,-0.1257,1.3407,0.380596,1.04275,-1.62066,-0.415683,-0.415747,-0.67124
0.638,-0.270595,-0.00918544,1.11884,-0.709623,0.320601,0.220248,0.749708,0.902917,-0.842284,-0.180516,0.0580844,1.83553,-0.892671,-0.592947,0.213812,-1.34658,-0.26019,1.09521,0.592473,-0.635249,-1.68448,-0.544013,0.632512,0.491385,0.929808,0.282063,0.305908,0.747607,0.389576,-2.54146,-0.379068,-0.24345,-1.08897,-0.173159,-0.586342,-0.0990596,-1.17072,0.788501,0.104513,0.135491,-0.434411,1.71938,0.934738,0.914268,0.45834,-0.115826,0.0602021,1.11504,0.62767,0.304495,-0.166664,2.17684e-05,-0.399579,-1.35942,-1.3325,-0.605771,0.822994,0.12479,0.0563166,0.0232798,-1.55815,0.220687,0.607152,0.131085,-1.14079,-0.231616,0.854105,0.505592,0.62669,-0.70128,0.174001,-0.897407,0.233438,0.00587712,0.567552,-0.196583,0.0301051,0.158415,0.539929,0.0360741,1.39486,0.814787,1.05197,1.54898,-0.253658,1.41731,-1.02395,-0.407064,0.16884,-0.418366,0.268334,-0.3692,-0.109357,1.37226,0.406411,1.0122,-1.58802,-0.520925,-0.385597,-0.705442
0.64,-0.218293,-0.0585662,1.20698,-0.700398,0.333507,0.212866,0.679858,0.919537,-0.79628,-0.123771,0.0904445,1.90685,-0.881118,-0.574879,0.144614,-1.37414,-0.260642,1.09177,0.635052,-0.610316,-1.6926,-0.562203,0.653297,0.539188,0.894922,0.225867,0.358398,0.78598,0.388619,-2.55337,-0.41557,-0.27723,-1.03196,-0.187376,-0.519371,-0.105551,-1.09341,0.774662,0.12666,0.118571,-0.456264,1.73295,0.893934,0.847859,0.392006,-0.197819,0.0317074,1.12601,0.600172,0.20599,-0.224374,-0.041073,-0.45359,-1.36244,-1.30376,-0.576183,0.742467,0.0966834,0.0369961,-0.0650901,-1.57054,0.181621,0.605997,0.242616,-1.11698,-0.160258,0.841347,0.521603,0.637538,-0.737085,0.178505,-0.828101,0.149376,0.0557681,0.476374,-0.220997,0.0412975,0.182661,0.548507,0.04073,1.38704,0.802754,0.985896,1.52954,-0.256032,1.38544,-0.951847,-0.419307,0.124922,-0.414781,0.28675,-0.293069,-0.101847,1.38728,0.34801,1.05491,-1.59245,-0.476016,-0.446454,-0.742559
0.642,-0.142668,-0.017747,1.16565,-0.688958,0.232475,0.217023,0.717703,0.900432,-0.797631,-0.115464,0.0752845,1.92558,-0.860531,-0.519009,0.183341,-1.3185,-0.251943,1.08869,0.634312,-0.601651,-1.69247,-0.554305,0.637558,0.566243,0.922017,0.249939,0.391489,0.845628,0.418887,-2.53338,-0.436999,-0.212439,-0.984487,-0.306319,-0.537013,-0.103802,-1.12764,0.74321,0.124048,0.131927,-0.483394,1.70106,0.885588,0.892518,0.387606,-0.217685,0.0817485,1.09704,0.673366,0.167946,-0.245293,-0.146732,-0.460891,-1.40617,-1.34426,-0.551748,0.749267,0.0984298,-0.0502748,0.0245015,-1.51187,0.274449,0.651618,0.227982,-1.17982,-0.158297,0.822255,0.523595,0.63522,-0.796836,0.25988,-0.842877,0.198655,0.0638983,0.48104,-0.258276,0.01338,0.119267,0.533442,0.083318,1.32867,0.843844,1.00242,1.45176,-0.313956,1.41089,-0.924628,-0.425679,0.11217,-0.466544,0.265219,-0.184063,-0.0354842,1.37958,0.328594,1.08548,-1.54389,-0.453244,-0.362885,-0.688385
